,0,1,2,3,4,5,6
874,70,70,80,80,70,70,80
875,86,86,70,86,70,80,86
876,70,70,77,77,77,77,70
877,70,70,86,70,70,86,74
878,70,77,76,85,76,76,77
879,89,89,89,88,88,89,70
880,70,70,80,80,70,80,70
881,73,73,70,70,73,70,73
882,80,80,70,80,80,80,80
883,70,70,80,70,70,70,80
884,70,79,79,79,79,70,70
885,71,71,83,83,83,71,71
886,86,88,86,86,86,70,86
887,70,70,80,80,80,80,80
888,70,70,70,70,70,70,80
889,86,86,86,70,86,86,70
890,70,70,73,74,73,74,73
891,80,70,89,70,80,70,89
892,76,76,81,77,70,81,77
893,77,77,70,77,70,77,77
894,76,70,70,70,70,77,77
895,70,83,88,88,88,70,70
896,80,80,70,70,70,80,80
897,87,73,87,87,73,87,74
898,80,70,70,80,80,70,80
899,80,70,80,80,70,70,80
900,80,70,70,70,80,80,70
901,70,70,70,70,70,77,70
902,70,85,85,70,85,85,88
903,80,80,70,70,80,86,86
904,77,70,77,77,70,80,70
905,71,71,86,80,86,71,80
906,86,86,70,86,86,80,86
907,77,70,77,70,77,70,77
908,77,77,71,71,71,77,71
909,71,80,71,80,80,80,80
910,71,71,80,71,71,71,80
911,78,80,78,78,78,78,80
912,73,71,73,88,88,73,71
913,71,77,71,77,77,71,77
914,71,78,88,88,80,88,88
915,71,71,71,71,80,71,80
916,87,73,88,88,88,71,71
917,71,80,73,71,80,73,88
918,71,86,86,71,86,71,86
919,87,74,74,68,74,87,87
920,80,80,68,80,68,80,80
921,66,66,66,80,66,66,66
922,90,69,69,69,90,69,69
923,64,80,80,80,80,80,80
924,80,69,69,69,69,80,74
925,69,87,88,69,87,69,88
926,77,69,77,77,69,77,77
927,69,69,80,69,80,69,69
928,83,80,83,80,80,83,69
929,69,76,69,77,69,69,69
930,69,69,69,88,73,69,88
931,87,88,69,69,88,87,88
932,69,76,69,69,69,69,69
933,80,69,80,69,80,69,69
934,69,69,80,69,80,80,80
935,70,80,89,89,80,80,70
936,70,70,80,86,86,70,86
937,80,70,80,70,80,80,80
938,70,70,86,77,77,77,77
939,68,88,80,80,88,88,80
940,67,77,77,77,77,67,67
941,80,77,67,77,77,80,77
942,80,80,80,80,80,80,80
943,67,67,88,88,67,67,67
944,80,67,80,89,77,80,89
945,36,77,85,77,88,36,85
946,76,54,75,76,75,75,54
947,74,74,86,74,61,86,74
948,70,70,86,86,70,77,77
949,68,68,80,68,68,68,86
950,80,68,80,68,68,80,68
951,81,76,81,68,81,68,81
952,68,68,68,68,68,77,68
953,77,80,80,68,80,77,80
954,79,68,79,79,79,79,79
955,86,86,80,68,80,68,80
956,67,67,67,80,80,67,80
957,65,65,77,65,77,77,77
958,80,67,67,67,67,67,67
959,66,66,66,66,77,66,66
960,80,66,80,66,66,80,66
961,80,66,80,66,80,66,80
962,66,80,80,66,66,80,66
963,80,88,80,80,66,88,88
964,77,77,80,68,80,80,80
965,84,77,84,84,84,77,77
966,30,30,86,30,30,86,30
967,80,9,9,80,80,80,9
968,84,22,22,22,84,84,22
969,41,75,41,76,41,76,76
970,64,77,64,64,77,64,64
971,77,89,77,64,77,64,64
972,65,65,80,80,65,65,65
973,69,69,79,69,69,69,69
974,69,80,69,88,69,69,69
975,69,69,88,88,69,69,69
976,88,87,88,73,87,88,87
977,69,69,69,69,69,73,73
978,85,88,85,69,88,69,85
979,88,80,88,80,80,88,80
980,69,69,80,69,80,69,80
981,80,80,69,69,80,69,80
982,74,69,73,74,88,74,73
983,88,69,88,88,69,69,69
984,88,70,70,70,70,70,88
985,69,69,69,80,69,69,69
986,88,70,88,70,88,70,70
987,70,88,70,88,70,70,70
988,70,77,77,86,77,86,70
989,70,70,84,76,76,76,70
990,86,70,70,80,86,80,70
991,70,78,78,70,70,70,70
992,70,88,77,88,88,88,70
993,70,70,75,84,74,76,84
994,80,80,80,80,80,80,70
995,77,77,77,70,77,70,70
996,77,76,76,76,68,76,68
997,68,68,77,68,77,68,77
998,77,77,67,77,67,77,67
999,77,67,77,67,77,67,77
1000,90,90,90,90,67,77,67
1001,77,77,69,77,77,69,77
1002,77,77,77,77,70,77,70
1003,85,70,70,77,70,76,85
1004,66,80,66,90,66,66,66
1005,80,64,64,64,80,64,64
1006,80,64,80,64,64,64,64
1007,70,77,70,77,77,70,70
1008,80,69,80,69,69,69,80
1009,69,80,80,69,69,80,80
1010,80,80,80,69,69,80,69
1011,69,78,69,78,78,69,69
1012,80,70,70,80,77,77,70
1013,70,88,70,88,88,73,70
1014,70,77,70,70,77,77,70
1015,80,76,76,80,76,80,76
1016,70,70,88,70,70,88,70
1017,69,69,69,80,69,69,69
1018,63,63,80,80,63,80,80
1019,73,73,88,88,62,62,88
1020,17,17,85,17,85,88,85
1021,36,80,36,36,80,36,36
1022,79,70,70,79,70,79,79
1023,70,70,70,70,70,77,77
1024,86,70,70,86,86,70,70
1025,88,88,73,88,70,70,73
1026,77,77,77,80,80,70,80
1027,68,73,73,68,68,68,68
1028,86,77,86,77,86,77,77
1029,68,77,77,68,68,68,77
1030,77,66,66,66,77,66,77
1031,67,74,74,76,76,76,74
1032,76,76,67,67,67,67,77
1033,76,69,74,74,69,74,76
1034,73,73,74,73,73,73,73
1035,66,66,66,77,66,66,77
1036,81,64,77,81,77,81,77
1037,77,84,77,86,77,84,86
1038,88,70,88,88,70,88,70
1039,70,70,80,70,80,70,80
1040,77,86,86,86,69,86,69
1041,68,68,68,86,68,77,86
1042,88,68,68,88,85,85,88
1043,68,77,68,77,77,68,77
1044,80,67,67,77,67,67,67
1045,66,66,80,66,66,80,80
1046,88,66,88,88,66,88,66
1047,69,69,77,77,77,69,69
1048,86,86,86,86,77,77,77
1049,77,69,77,69,69,69,77
1050,80,86,20,80,80,20,80
1051,69,69,69,77,69,77,69
1052,68,83,68,83,83,83,83
1053,80,80,80,68,80,80,80
1054,77,77,69,69,77,77,77
1055,80,80,80,67,67,67,67
1056,83,65,83,65,83,65,83
1057,69,77,77,77,77,69,77
1058,80,74,74,74,74,74,67
1059,69,69,77,77,69,77,77
1060,69,76,69,69,69,76,74
1061,77,80,69,77,69,80,69
1062,71,80,71,80,80,71,71
1063,76,68,80,68,68,80,68
1064,82,20,20,20,78,78,20
1065,56,56,89,79,56,79,79
1066,76,76,68,75,68,75,75
1067,69,69,77,77,69,69,69
1068,80,80,69,69,80,69,69
1069,67,80,80,80,67,78,80
1070,68,77,77,68,68,68,77
1071,77,77,77,68,68,68,68
1072,77,86,86,77,68,68,68
1073,67,67,67,67,67,67,88
1074,77,80,67,80,67,80,77
1075,80,80,80,67,80,80,67
1076,74,73,81,76,76,67,75
1077,67,88,67,88,67,67,88
1078,61,61,75,75,75,61,61
1079,77,69,77,84,84,77,84
1080,69,69,77,69,77,69,69
1081,78,69,69,78,78,69,78
1082,70,80,80,70,80,80,70
1083,70,78,78,78,78,70,70
1084,79,69,79,79,79,69,79
1085,69,69,80,86,80,69,80
1086,80,80,69,80,80,69,69
1087,69,73,73,69,69,73,69
1088,73,70,70,70,70,73,70
1089,88,73,73,88,70,73,73
1090,88,66,66,66,88,66,66
1091,74,50,76,50,74,75,74
1092,69,69,69,69,69,69,69
1093,69,77,77,77,77,69,77
1094,69,69,77,77,77,77,77
1095,77,69,77,69,77,69,69
1096,86,70,86,86,70,70,70
1097,69,69,80,80,80,80,80
1098,77,77,69,77,77,77,77
1099,67,80,80,80,67,80,80
1100,80,67,67,80,77,67,67
1101,66,85,80,66,66,80,80
1102,77,86,69,86,69,86,69
1103,80,77,80,77,80,77,77
1104,65,77,78,78,77,80,80
1105,88,88,73,74,71,71,74
1106,80,80,78,78,80,78,80
1107,80,80,80,68,80,80,68
1108,80,68,68,80,80,80,68
1109,67,80,67,80,88,67,80
1110,73,87,84,68,68,68,87
1111,69,69,69,80,80,80,80
1112,67,80,67,80,80,80,80
1113,67,80,67,67,80,80,80
1114,77,77,77,77,69,69,77
1115,86,77,77,77,77,86,77
1116,74,74,13,13,13,13,74
1117,80,69,69,80,80,69,80
1118,77,51,51,51,77,77,77
1119,60,80,86,60,80,80,80
1120,77,69,77,69,77,69,69
1121,80,80,80,69,69,84,84
1122,78,12,78,78,12,12,80
1123,27,80,27,80,27,80,27
1124,89,86,86,86,5,89,5
1125,88,88,34,88,88,34,34
1126,74,80,80,80,80,31,74
1127,71,80,71,71,80,71,80
1128,79,69,79,79,69,79,69
1129,80,85,86,86,85,80,86
1130,69,79,79,79,79,69,79
1131,68,68,68,68,68,88,68
1132,80,86,80,69,86,86,69
1133,81,76,76,76,74,74,81
1134,69,69,69,80,80,69,80
1135,84,80,84,80,64,84,84
1136,69,69,69,69,80,80,69
1137,69,80,80,80,80,80,80
1138,73,70,70,78,77,77,77
1139,68,78,88,68,73,73,73
1140,67,67,77,67,77,67,67
1141,66,66,79,79,66,79,79
1142,70,70,70,79,79,79,79
1143,78,88,78,88,78,70,88
1144,80,70,70,70,80,70,70
1145,67,67,80,80,67,80,67
1146,66,80,80,80,66,80,80
1147,80,68,68,68,80,80,68
1148,80,67,67,80,67,80,67
1149,80,80,44,44,44,80,80
1150,69,69,69,80,69,69,69
1151,69,78,69,78,69,69,69
1152,86,86,86,89,86,70,89
1153,84,66,84,80,84,80,84
1154,38,87,87,38,87,38,38
1155,69,69,86,86,77,69,77
1156,78,80,78,69,78,78,80
1157,70,70,70,83,70,83,70
1158,69,80,80,80,80,69,80
1159,85,87,87,87,52,87,87
1160,86,80,86,80,86,86,86
1161,80,73,80,80,73,73,80
1162,69,77,77,77,77,69,69
1163,69,80,80,69,80,69,80
1164,76,76,76,76,76,76,70
1165,80,69,69,77,77,77,69
1166,77,77,77,77,77,66,77
1167,77,77,67,77,77,67,67
1168,66,80,80,66,66,80,66
1169,67,67,80,67,67,80,80
1170,80,77,80,67,67,67,77
1171,67,67,67,67,67,67,80
1172,77,77,77,77,12,77,12
1173,86,70,80,80,80,86,86
1174,88,88,80,80,69,80,80
1175,86,70,86,86,70,86,86
1176,70,80,89,70,89,80,70
1177,69,77,77,77,69,69,77
1178,77,67,77,77,77,67,67
1179,68,68,77,68,77,77,77
1180,77,73,77,77,77,73,73
1181,67,73,73,67,67,77,67
1182,77,77,67,67,67,67,67
1183,67,77,77,73,67,67,77
1184,79,67,67,79,79,79,79
1185,89,89,67,67,67,77,67
1186,67,67,67,67,67,67,80
1187,48,78,48,48,48,48,48
1188,63,63,90,77,73,63,77
1189,70,80,80,70,70,70,80
1190,86,70,70,86,77,70,70
1191,80,80,71,78,71,71,71
1192,80,80,80,80,66,66,80
1193,80,67,67,80,67,67,80
1194,67,78,67,80,67,78,67
1195,66,80,66,80,66,80,66
1196,65,80,80,80,65,80,80
1197,69,69,77,77,69,77,80
1198,33,88,33,33,33,88,33
1199,83,77,77,69,69,69,69
1200,80,80,80,76,80,76,23
1201,79,69,69,79,69,79,79
1202,77,77,69,69,77,69,77
1203,84,86,84,8,84,77,84
1204,89,89,80,89,77,15,80
1205,80,69,80,69,80,80,69
1206,66,66,77,66,77,66,77
1207,68,88,68,68,88,68,68
1208,68,68,78,88,68,88,88
1209,77,77,77,67,77,67,77
1210,87,87,88,88,87,87,68
1211,86,86,67,67,67,86,80
1212,66,66,85,80,86,86,66
1213,78,88,66,66,88,78,66
1214,49,49,49,80,80,49,80
1215,73,87,73,69,73,73,87
1216,70,70,70,86,70,70,70
1217,68,68,88,68,68,88,68
1218,68,77,68,68,77,68,68
1219,75,68,75,86,68,76,86
1220,68,80,80,68,80,80,68
1221,67,67,67,67,67,80,80
1222,66,66,66,66,66,66,73
1223,80,80,80,80,80,66,80
1224,67,80,67,67,80,80,67
1225,77,68,77,77,77,68,68
1226,70,70,80,78,78,70,80
1227,68,80,68,80,68,68,68
1228,73,68,73,68,68,73,68
1229,88,80,68,88,88,88,88
1230,77,77,67,67,67,77,67
1231,80,63,63,80,80,80,80
1232,79,64,79,79,79,64,79
1233,69,69,80,80,80,80,69
1234,71,77,77,77,71,77,77
1235,78,67,67,67,67,78,78
1236,70,80,70,80,80,70,80
1237,80,69,77,77,80,77,77
1238,80,69,69,80,80,80,80
1239,68,68,68,73,74,74,86
1240,87,75,87,69,69,69,75
1241,77,70,80,70,77,80,80
1242,77,64,64,77,64,77,64
1243,83,71,83,71,71,83,71
1244,70,70,70,70,73,70,73
1245,78,70,78,78,70,78,70
1246,77,77,68,68,68,77,77
1247,67,67,90,90,90,67,67
1248,88,88,67,88,88,67,67
1249,77,66,77,66,66,66,77
1250,68,68,73,73,73,73,73
1251,77,70,77,70,70,70,70
1252,80,80,80,70,80,80,80
1253,68,68,68,88,88,88,88
1254,77,77,77,77,77,77,77
1255,70,80,80,70,70,70,70
1256,80,70,80,70,80,80,80
1257,80,80,70,80,70,80,80
1258,77,70,86,77,70,86,70
1259,86,77,77,86,86,86,69
1260,80,68,68,80,68,80,80
1261,68,80,68,80,68,68,80
1262,69,86,69,86,86,86,69
1263,80,80,80,80,80,69,80
1264,80,69,69,69,69,80,69
1265,80,70,80,80,80,70,70
1266,46,46,80,80,80,80,80
1267,80,68,80,80,68,80,80
1268,80,80,65,80,80,80,80
1269,86,86,30,30,86,86,30
1270,77,77,77,66,77,77,66
1271,77,77,77,77,77,67,67
1272,80,67,67,80,80,80,67
1273,80,80,80,80,67,67,80
1274,66,66,87,66,87,87,87
1275,88,67,67,67,88,67,88
1276,80,69,80,80,69,80,69
1277,73,78,78,69,69,78,73
1278,84,70,70,84,80,84,80
1279,74,70,76,76,76,74,76
1280,78,70,70,78,70,78,78
1281,69,80,69,80,69,80,80
1282,80,80,69,69,80,69,80
1283,70,77,77,70,70,70,70
1284,85,85,80,80,80,85,80
1285,67,67,67,80,80,80,80
1286,84,86,77,10,86,86,10
1287,77,77,69,69,77,69,77
1288,77,77,69,77,77,77,69
1289,86,86,69,86,86,86,69
1290,80,80,80,67,86,86,86
1291,77,69,69,69,77,77,69
1292,81,76,81,81,70,70,76
1293,76,71,71,76,76,81,81
1294,71,79,71,71,71,71,71
1295,80,80,77,80,77,80,77
1296,69,80,80,80,80,77,77
1297,86,67,86,67,80,67,67
1298,84,77,84,26,26,26,26
1299,14,80,86,14,14,14,14
1300,86,70,86,80,70,80,80
1301,77,54,54,54,54,54,77
1302,70,70,77,77,77,70,70
1303,73,73,67,73,73,73,67
1304,78,69,73,73,73,78,69
1305,68,77,77,77,77,77,68
1306,80,67,67,80,80,80,80
1307,79,67,67,79,67,79,67
1308,77,67,77,77,67,77,67
1309,80,80,47,80,80,47,47
1310,80,80,80,18,18,80,18
1311,77,80,77,69,77,80,77
1312,77,77,80,69,69,80,69
1313,82,85,85,71,88,71,71
1314,73,73,74,73,67,73,74
1315,86,86,86,70,86,80,80
1316,70,70,70,80,70,80,80
1317,80,80,80,69,69,80,80
1318,79,69,79,69,69,79,69
1319,69,69,80,69,69,69,80
1320,80,69,80,80,69,69,80
1321,77,77,69,77,69,69,77
1322,66,77,66,77,77,77,77
1323,80,80,67,80,80,67,67
1324,88,69,80,69,80,69,88
1325,69,80,80,80,80,80,69
1326,80,69,69,69,69,69,69
1327,67,80,67,80,80,67,67
1328,80,69,69,80,69,80,69
1329,69,80,80,69,80,80,80
1330,80,67,80,67,67,67,67
1331,68,68,68,68,79,68,79
1332,66,66,66,80,66,80,66
1333,80,80,80,80,80,77,67
1334,80,80,80,69,80,69,80
1335,69,80,69,80,80,69,69
1336,76,76,81,76,69,76,77
1337,77,77,69,69,77,77,69
1338,80,80,80,80,80,69,69
1339,77,77,77,80,80,66,66
1340,68,68,68,68,86,86,68
1341,80,65,65,65,65,80,80
1342,80,69,80,69,69,69,80
1343,68,68,80,80,80,68,80
1344,80,80,80,80,80,66,80
1345,67,80,80,80,80,80,67
1346,80,65,65,65,65,65,80
1347,80,80,31,80,80,80,31
1348,80,80,63,80,63,63,80
1349,66,77,66,66,66,66,66
1350,80,22,80,22,80,22,80
1351,77,69,69,69,77,69,77
1352,80,49,49,49,80,80,49
1353,86,67,67,67,67,86,67
1354,65,65,65,65,80,65,80
1355,69,80,69,69,69,69,80
1356,69,69,69,77,77,77,77
1357,67,67,67,86,89,89,86
1358,73,73,69,73,69,69,73
1359,69,80,69,80,80,69,80
1360,77,77,67,67,77,77,77
1361,69,77,77,69,69,69,69
1362,73,69,69,73,69,69,73
1363,69,69,79,79,79,79,69
1364,69,73,73,73,73,73,73
1365,80,80,73,73,80,80,73
1366,79,79,80,67,67,80,79
1367,67,67,75,67,75,75,75
1368,67,67,80,67,67,80,67
1369,80,23,23,80,80,80,23
1370,88,88,80,80,88,88,80
1371,67,83,77,67,67,83,77
1372,73,73,73,73,67,73,73
1373,72,72,72,44,44,44,44
1374,53,53,53,77,77,77,53
1375,66,66,80,80,80,66,80
1376,77,70,70,77,70,77,77
1377,70,86,70,86,70,86,86
1378,79,79,70,79,79,79,79
1379,86,70,86,86,86,70,70
1380,70,70,70,70,70,70,80
1381,69,69,69,69,80,80,69
1382,70,70,80,70,80,70,80
1383,74,70,74,74,76,76,76
1384,70,80,80,70,80,70,80
1385,77,70,86,70,86,86,70
1386,70,70,70,87,70,70,87
1387,70,86,70,86,86,70,86
1388,80,70,80,80,70,80,70
1389,80,80,80,70,80,70,80
1390,70,70,70,70,78,78,70
1391,70,80,80,80,80,70,80
1392,70,70,80,80,80,80,80
1393,70,88,70,70,70,88,70
1394,86,70,86,70,70,70,70
1395,71,80,71,71,71,71,80
1396,80,69,80,69,80,69,80
1397,80,7,80,80,7,7,7
1398,80,69,80,69,69,69,69
1399,70,88,88,70,88,70,88
1400,68,86,86,86,86,86,80
1401,80,66,80,80,66,80,80
1402,80,66,80,80,66,66,80
1403,80,67,67,77,80,67,67
1404,77,77,77,60,60,77,77
1405,80,80,70,70,80,80,70
1406,86,86,68,86,68,68,86
1407,73,67,73,73,73,67,67
1408,77,68,68,68,68,77,77
1409,76,67,75,76,76,67,76
1410,80,66,80,80,66,80,80
1411,74,41,87,41,41,87,87
1412,76,68,75,68,76,68,75
1413,67,67,67,67,73,67,73
1414,73,73,68,68,73,68,68
1415,73,73,73,73,73,73,73
1416,67,87,67,73,73,67,87
1417,80,80,70,70,70,80,70
1418,66,80,66,80,80,66,66
1419,73,73,87,73,73,87,87
1420,77,77,70,70,77,77,77
1421,66,80,80,66,66,66,66
1422,88,82,88,82,88,82,66
1423,68,89,89,68,89,89,89
1424,67,80,77,86,80,80,67
1425,77,80,80,80,80,80,80
1426,80,80,69,77,77,77,80
1427,69,80,69,80,80,80,80
1428,77,77,77,70,70,77,70
1429,86,80,80,86,86,86,80
1430,80,80,80,70,80,80,70
1431,88,70,88,88,70,88,88
1432,80,80,71,80,71,80,80
1433,80,73,73,80,70,70,73
1434,86,86,86,71,86,71,71
1435,68,68,68,77,77,77,68
1436,80,80,66,66,80,80,86
1437,77,67,77,67,77,77,67
1438,80,68,80,68,68,80,68
1439,78,80,78,78,78,78,67
1440,80,80,80,80,67,80,80
1441,68,80,80,80,86,86,68
1442,68,68,68,80,68,68,68
1443,67,80,80,80,67,80,67
1444,38,77,76,85,77,76,77
1445,80,67,67,80,80,80,80
1446,68,68,77,68,68,77,77
1447,66,66,80,80,80,80,66
1448,69,80,80,69,69,80,69
1449,69,80,80,69,80,69,80
1450,20,74,20,86,86,74,20
1451,88,88,13,13,13,88,88
1452,77,77,85,77,77,77,77
1453,78,80,80,19,19,19,19
1454,90,20,20,20,20,20,90
1455,90,16,90,90,90,16,90
1456,80,27,80,77,27,77,80
1457,77,69,69,80,77,77,80
1458,77,77,77,77,86,84,77
1459,84,69,84,69,69,69,84
1460,80,69,80,69,77,69,80
1461,77,8,77,77,77,77,77
1462,69,86,86,86,80,86,86
1463,70,70,77,70,70,70,77
1464,80,68,80,80,68,80,68
1465,77,80,68,77,77,77,77
1466,68,68,80,80,80,80,80
1467,80,80,80,80,66,80,80
1468,68,80,68,68,68,80,68
1469,76,76,76,76,74,76,76
1470,68,76,75,76,76,75,76
1471,68,68,88,68,68,88,88
1472,69,77,69,87,87,77,87
1473,76,76,80,76,12,80,12
1474,67,77,67,67,67,67,86
1475,77,66,77,66,80,80,66
1476,82,21,21,82,21,21,21
1477,88,83,70,83,83,88,88
1478,78,78,73,80,78,78,78
1479,77,68,77,77,68,68,68
1480,47,77,76,76,76,76,77
1481,80,80,80,80,80,67,80
1482,69,69,69,69,69,79,79
1483,80,86,71,73,86,80,80
1484,77,77,77,77,73,77,73
1485,67,67,89,80,80,80,86
1486,68,80,80,68,68,80,80
1487,86,77,86,66,86,86,66
1488,66,66,66,66,80,80,80
1489,67,77,77,77,77,77,67
1490,66,66,66,66,66,66,77
1491,68,80,73,73,73,73,80
1492,67,77,67,77,67,67,67
1493,69,69,69,69,69,86,86
1494,77,77,69,77,77,69,77
1495,80,69,80,69,80,69,69
1496,78,77,78,77,78,77,69
1497,79,79,79,69,69,69,79
1498,70,70,77,70,77,77,70
1499,67,77,77,67,77,77,67
1500,77,77,77,77,69,77,77
1501,70,70,70,89,70,89,89
1502,77,86,77,86,67,77,86
1503,74,68,68,74,76,76,68
1504,77,77,69,77,69,77,69
1505,78,78,80,80,78,69,78
1506,80,80,80,80,69,80,80
1507,77,69,69,77,69,69,69
1508,68,80,88,68,88,68,88
1509,77,77,67,77,67,77,77
1510,78,78,78,78,78,69,78
1511,70,70,70,77,70,70,77
1512,69,80,69,80,69,69,69
1513,70,77,70,70,70,77,77
1514,70,80,80,80,80,70,80
1515,74,74,68,68,68,86,86
1516,80,80,80,80,67,80,80
1517,69,80,80,69,80,80,80
1518,68,80,68,80,68,68,80
1519,80,68,78,80,68,68,80
1520,68,68,68,68,68,83,68
1521,66,77,66,66,66,86,77
1522,67,67,67,88,67,88,88
1523,74,74,74,74,74,74,67
1524,69,80,69,80,80,80,69
1525,86,77,71,77,71,71,77
1526,86,80,58,88,88,86,58
1527,71,77,71,71,71,77,71
1528,80,70,70,80,70,70,80
1529,69,69,89,89,89,89,69
1530,80,80,80,80,68,68,80
1531,76,74,68,68,76,76,74
1532,67,80,67,67,67,67,67
1533,66,80,66,80,66,66,66
1534,77,78,70,78,70,77,70
1535,80,67,80,80,80,80,67
1536,80,69,80,80,69,69,80
1537,77,70,77,77,77,70,70
1538,80,70,70,80,80,70,80
1539,80,66,80,80,80,66,80
1540,76,74,74,76,74,74,68
1541,80,67,67,80,80,67,67
1542,2,80,80,2,80,80,2
1543,69,69,80,69,69,80,80
1544,77,77,77,77,68,68,77
1545,86,86,68,80,86,86,68
1546,61,61,80,61,61,61,80
1547,68,79,68,68,79,79,79
1548,88,68,88,73,88,88,88
1549,68,68,88,68,68,68,88
1550,77,68,77,77,68,68,77
1551,67,67,67,80,80,67,67
1552,68,73,73,68,73,73,73
1553,85,68,85,85,88,68,88
1554,80,80,80,67,80,67,80
1555,76,74,74,76,66,66,74
1556,88,88,68,80,88,73,88
1557,77,77,69,77,77,69,77
1558,69,80,69,80,69,69,80
1559,73,88,73,88,73,88,88
1560,54,54,54,78,78,78,78
1561,67,80,67,79,80,67,79
1562,79,79,66,79,66,66,79
1563,86,67,67,86,86,67,86
1564,64,64,64,64,80,80,80
1565,80,65,65,65,80,80,65
1566,16,16,16,80,80,80,16
1567,65,77,65,77,77,77,77
1568,86,65,65,65,77,86,65
1569,77,80,80,80,60,60,60
1570,77,65,77,65,77,65,65
1571,46,80,46,46,46,80,46
1572,80,55,55,55,80,80,80
1573,83,83,83,41,83,41,41
1574,89,89,89,68,68,68,89
1575,63,63,80,63,80,80,63
1576,60,81,81,81,81,60,81
1577,29,80,80,80,29,29,80
1578,80,40,80,80,80,40,40
1579,88,61,88,88,61,88,88
1580,86,86,6,6,6,6,86
1581,23,23,23,85,23,85,85
1582,82,82,20,20,20,20,82
1583,80,59,59,80,59,80,59
1584,19,19,80,19,19,19,80
1585,63,63,79,79,63,63,79
1586,65,78,78,78,73,73,73
1587,90,31,90,90,31,90,31
1588,70,80,80,80,80,70,80
1589,70,70,70,70,70,77,70
1590,80,70,70,80,70,80,80
1591,80,71,71,80,80,71,71
1592,80,71,80,71,80,71,71
1593,77,69,69,69,69,77,69
1594,71,71,79,71,71,79,79
1595,69,69,73,88,69,88,88
1596,87,68,68,88,88,88,88
1597,73,80,65,65,65,65,73
1598,88,70,78,70,78,88,88
1599,80,80,69,80,80,80,80
1600,70,70,70,77,70,70,77
1601,88,70,88,88,88,88,70
1602,80,80,71,80,71,71,80
1603,69,69,69,69,69,69,69
1604,78,88,88,88,82,88,82
1605,77,70,70,77,77,77,70
1606,70,70,78,70,70,78,78
1607,80,80,71,80,80,80,80
1608,76,74,74,70,74,80,76
1609,70,70,77,70,70,70,70
1610,70,73,73,78,86,73,86
1611,70,70,77,70,77,77,70
1612,71,86,71,86,71,71,71
1613,80,71,73,80,80,73,73
1614,80,77,80,31,31,77,77
1615,74,74,70,74,74,73,70
1616,68,80,80,80,68,80,68
1617,70,70,70,70,86,86,86
1618,78,73,63,78,73,73,63
1619,80,80,69,69,80,69,80
1620,77,70,70,70,70,70,70
1621,69,88,69,69,88,69,69
1622,77,66,77,77,77,66,66
1623,80,69,80,69,69,69,80
1624,88,71,88,71,71,71,88
1625,88,88,70,88,83,70,83
1626,69,77,77,77,77,77,69
1627,69,77,69,77,69,69,77
1628,67,80,80,80,67,80,67
1629,68,68,79,68,79,79,79
1630,80,69,69,69,80,69,69
1631,77,80,77,66,66,80,66
1632,89,89,89,89,69,69,69
1633,77,69,80,80,77,69,77
1634,69,69,69,69,69,69,80
1635,80,59,80,80,59,59,80
1636,80,69,69,80,69,69,69
1637,69,80,80,69,69,80,80
1638,78,69,69,78,78,78,69
1639,80,80,80,69,69,80,69
1640,69,80,69,69,80,80,69
1641,79,79,79,79,69,69,69
1642,69,69,69,69,69,69,69
1643,70,80,70,70,70,70,80
1644,70,70,70,77,70,77,77
1645,71,71,71,80,71,80,71
1646,73,71,80,71,80,71,71
1647,77,71,77,77,80,80,78
1648,71,80,71,80,71,71,71
1649,71,71,71,77,77,71,77
1650,71,80,80,80,71,71,71
1651,71,71,71,88,88,88,71
1652,70,86,86,86,86,70,86
1653,80,69,80,69,69,80,80
1654,77,71,71,71,71,77,77
1655,67,86,86,86,77,86,67
1656,71,77,86,86,71,86,71
1657,73,69,69,73,80,73,73
1658,69,80,69,69,69,69,69
1659,77,69,77,69,69,69,77
1660,80,69,69,80,80,80,80
1661,67,80,67,80,80,67,67
1662,86,80,80,80,80,70,80
1663,89,70,89,89,89,80,70
1664,77,70,70,70,77,77,70
1665,80,70,80,80,70,70,80
1666,80,80,70,80,80,80,70
1667,70,70,70,80,80,70,70
1668,77,77,77,77,77,77,77
1669,85,78,78,85,78,80,85
1670,88,77,71,88,88,88,88
1671,80,71,71,80,80,80,80
1672,80,80,80,80,80,80,66
1673,68,68,88,73,88,68,88
1674,35,80,80,80,35,35,80
1675,69,80,80,69,80,69,69
1676,80,80,69,69,80,69,80
1677,80,69,80,69,69,69,69
1678,71,80,71,80,80,71,80
1679,86,86,86,71,88,86,71
1680,80,86,86,71,86,80,86
1681,77,67,77,67,67,77,77
1682,80,69,69,69,80,80,80
