,0,1,2,3,4,5,6
874,101,101,101,101,101,101,80
875,101,80,86,80,101,86,86
876,101,73,101,101,73,73,101
877,86,86,101,74,74,101,101
878,85,85,76,77,85,76,77
879,101,73,89,88,88,101,101
880,80,101,101,80,101,101,101
881,73,101,77,73,73,77,101
882,80,101,80,80,101,101,101
883,101,101,101,80,101,80,101
884,79,79,79,79,101,79,101
885,102,102,83,102,83,102,83
886,88,88,86,86,86,88,88
887,80,101,101,101,80,101,80
888,80,80,80,101,101,101,101
889,86,86,86,86,101,101,86
890,73,74,73,101,73,73,74
891,101,89,89,80,80,89,80
892,101,76,101,81,76,101,81
893,101,101,77,77,77,77,77
894,76,77,76,77,76,101,101
895,83,83,83,101,83,101,88
896,80,101,80,80,80,80,80
897,99,99,73,73,99,73,99
898,101,80,80,101,80,101,80
899,80,80,80,101,80,101,101
900,101,80,101,101,101,101,101
901,101,77,101,77,101,101,101
902,101,77,85,77,78,77,101
903,86,80,101,86,101,101,86
904,101,77,77,77,101,80,101
905,102,80,102,102,80,80,86
906,101,86,101,80,80,101,80
907,101,101,101,77,101,77,77
908,77,77,102,77,77,102,77
909,102,80,102,102,102,102,102
910,80,80,102,80,80,102,80
911,78,78,80,80,78,78,80
912,88,88,73,73,88,102,102
913,102,102,77,102,102,102,77
914,78,85,80,85,78,85,80
915,102,80,80,80,102,80,102
916,73,88,88,102,87,102,73
917,73,80,88,80,88,80,80
918,86,102,102,102,102,86,86
919,87,87,87,74,87,99,87
920,99,99,99,80,80,80,80
921,80,80,97,97,86,97,97
922,90,100,100,90,90,100,90
923,80,95,80,80,80,80,95
924,80,80,80,80,80,80,100
925,100,87,87,88,87,87,100
926,77,77,77,100,77,77,100
927,100,80,100,80,80,100,80
928,100,100,80,100,83,83,83
929,100,76,100,77,100,77,100
930,73,100,73,73,88,100,100
931,88,88,87,87,87,88,87
932,76,77,77,100,76,100,100
933,80,80,100,80,100,80,80
934,80,80,100,80,80,80,80
935,80,101,89,101,89,101,80
936,86,77,77,77,101,86,77
937,80,101,80,101,80,101,80
938,77,77,77,77,77,77,101
939,88,99,80,99,88,99,80
940,98,77,98,98,77,98,77
941,98,80,80,80,98,98,98
942,80,80,97,80,97,80,80
943,98,88,98,88,88,88,98
944,80,80,80,77,89,77,98
945,77,85,86,88,77,88,85
946,85,85,76,85,75,85,75
947,92,74,74,86,74,74,92
948,101,86,77,86,86,101,77
949,86,99,99,86,80,86,80
950,80,80,99,99,80,80,80
951,81,81,74,99,99,74,81
952,99,99,77,77,99,99,77
953,80,99,77,77,99,80,77
954,99,79,99,99,99,79,99
955,80,80,99,86,99,99,99
956,98,80,98,80,80,98,98
957,77,96,96,77,96,77,96
958,98,80,98,80,98,80,98
959,77,77,77,97,97,77,97
960,80,80,97,80,97,97,80
961,97,80,97,80,97,80,80
962,97,97,97,97,80,97,97
963,88,97,88,97,88,80,88
964,77,99,80,80,77,77,99
965,61,77,84,61,77,84,61
966,86,86,61,61,61,86,61
967,80,40,80,80,80,80,40
968,84,53,53,84,84,53,53
969,75,76,75,76,75,72,72
970,77,77,77,77,95,77,95
971,89,89,77,89,77,95,89
972,96,96,80,80,96,96,96
973,100,100,100,100,100,79,100
974,100,88,100,80,80,100,100
975,100,88,100,100,88,88,100
976,87,88,88,100,88,73,100
977,73,73,73,100,73,73,100
978,88,100,85,85,88,85,85
979,88,100,100,88,100,100,80
980,80,100,100,100,80,80,80
981,80,100,80,100,80,80,80
982,73,100,74,73,74,74,88
983,88,100,88,88,88,100,88
984,101,88,101,101,101,88,101
985,80,80,100,100,100,100,80
986,88,88,101,101,88,88,101
987,101,101,101,101,101,88,88
988,77,101,101,86,86,101,86
989,84,76,84,76,84,84,76
990,101,101,86,101,101,80,101
991,78,78,78,101,78,101,101
992,101,88,101,77,101,88,88
993,76,77,101,101,84,74,101
994,101,101,80,101,101,101,80
995,77,77,77,101,101,101,77
996,76,77,99,76,76,77,77
997,99,77,99,77,77,99,99
998,77,98,98,77,77,98,77
999,77,77,77,98,98,98,77
1000,77,90,90,98,77,98,77
1001,77,100,77,100,77,100,77
1002,101,101,77,101,101,77,101
1003,76,101,85,77,85,85,101
1004,90,90,80,80,97,80,97
1005,95,80,80,95,95,95,95
1006,80,87,95,80,95,95,80
1007,77,77,101,101,77,101,101
1008,80,100,100,80,100,80,100
1009,80,80,100,100,100,100,80
1010,80,80,100,80,100,80,100
1011,100,78,78,78,100,78,100
1012,101,77,101,77,101,80,77
1013,74,74,88,101,73,73,101
1014,101,101,77,77,77,101,77
1015,101,101,101,101,80,76,76
1016,74,73,101,74,73,101,88
1017,80,80,80,100,100,80,80
1018,80,94,94,80,94,80,94
1019,93,93,73,73,73,88,93
1020,48,48,48,48,88,88,88
1021,80,67,67,80,67,67,67
1022,101,79,101,101,79,101,101
1023,101,101,101,77,101,77,77
1024,86,86,101,101,101,86,86
1025,88,101,88,80,80,101,88
1026,101,101,101,77,101,80,101
1027,99,73,99,99,99,99,99
1028,99,99,77,86,86,99,77
1029,77,99,99,77,99,99,77
1030,97,77,97,77,97,97,97
1031,98,76,74,98,76,98,74
1032,77,76,77,77,76,76,77
1033,100,74,100,74,100,74,100
1034,73,74,73,74,74,74,74
1035,97,97,97,97,97,77,77
1036,81,77,95,77,77,95,81
1037,77,86,84,86,77,84,86
1038,101,101,101,101,88,88,88
1039,80,80,80,80,80,101,101
1040,100,77,77,86,77,77,100
1041,77,99,77,86,77,77,86
1042,88,85,88,99,85,85,99
1043,99,77,99,99,99,77,77
1044,98,98,98,98,80,80,98
1045,80,97,80,80,80,80,97
1046,88,97,88,88,88,88,88
1047,77,77,77,100,77,77,77
1048,77,77,86,86,86,100,77
1049,77,77,100,100,77,77,100
1050,80,80,51,51,86,86,51
1051,100,77,77,77,100,77,77
1052,99,77,83,99,99,99,83
1053,99,80,99,99,99,99,99
1054,100,77,77,77,100,100,77
1055,80,98,98,80,80,80,80
1056,83,83,83,83,96,83,83
1057,100,100,77,100,77,100,77
1058,80,80,98,80,80,80,74
1059,100,100,100,77,100,100,77
1060,74,76,76,100,74,76,74
1061,100,77,77,77,100,77,80
1062,102,80,80,80,102,80,102
1063,99,99,99,80,80,76,99
1064,78,78,82,51,51,78,78
1065,79,89,79,89,87,87,89
1066,75,76,99,75,76,99,99
1067,100,77,77,77,100,77,100
1068,100,80,80,80,80,100,100
1069,88,98,88,88,80,98,78
1070,77,99,99,99,99,77,77
1071,99,99,77,99,99,99,99
1072,99,86,86,77,86,99,86
1073,98,98,98,88,98,98,98
1074,77,77,77,98,80,80,80
1075,80,98,80,98,98,98,80
1076,76,75,98,73,81,73,73
1077,88,98,88,98,88,88,98
1078,76,76,76,75,92,92,75
1079,77,84,84,77,77,84,100
1080,100,77,77,77,77,100,77
1081,100,78,100,100,78,78,100
1082,80,101,80,80,101,80,101
1083,88,88,88,101,88,88,78
1084,100,79,79,79,100,79,79
1085,86,100,100,80,100,100,86
1086,100,80,100,80,80,100,100
1087,100,73,73,73,100,73,100
1088,101,73,73,101,101,101,73
1089,73,88,101,73,86,101,88
1090,97,97,97,88,88,97,88
1091,81,75,75,76,76,81,81
1092,100,100,77,100,100,77,100
1093,100,77,100,100,77,100,100
1094,77,100,100,77,100,77,77
1095,77,100,100,100,100,77,100
1096,86,86,101,101,86,86,101
1097,80,100,80,100,100,100,100
1098,77,100,77,77,77,77,100
1099,80,80,98,80,80,98,80
1100,77,86,86,86,98,77,86
1101,85,80,97,80,80,80,85
1102,100,77,100,86,86,86,77
1103,80,94,77,94,80,80,80
1104,96,80,77,78,80,77,78
1105,73,88,88,102,102,73,88
1106,78,102,80,102,80,80,80
1107,80,99,99,99,80,80,99
1108,99,80,80,99,80,80,99
1109,98,88,80,80,98,98,98
1110,73,77,73,84,99,73,77
1111,80,80,100,80,100,80,80
1112,80,98,80,98,80,80,98
1113,80,98,80,80,98,98,80
1114,100,100,100,100,77,100,77
1115,86,77,77,100,77,80,77
1116,44,74,74,44,74,44,44
1117,100,80,80,80,80,80,100
1118,82,77,82,77,82,77,77
1119,86,86,91,80,86,86,91
1120,77,77,77,77,77,77,100
1121,84,84,84,80,84,80,100
1122,43,78,80,80,43,78,43
1123,58,80,80,58,58,58,58
1124,86,86,89,36,86,86,86
1125,88,88,65,65,88,65,88
1126,74,74,62,62,62,80,80
1127,102,80,80,102,80,80,102
1128,79,79,100,79,79,100,79
1129,85,80,85,80,100,86,80
1130,100,100,100,79,79,100,100
1131,88,88,99,99,88,99,99
1132,100,86,100,86,100,100,100
1133,74,74,79,81,81,76,76
1134,100,100,100,80,80,100,80
1135,84,80,95,95,95,84,80
1136,100,80,80,80,100,100,80
1137,80,100,100,86,80,100,86
1138,80,80,73,77,77,73,80
1139,78,78,78,73,73,99,73
1140,77,98,77,98,77,98,77
1141,97,97,97,79,79,97,79
1142,79,79,101,79,79,79,101
1143,101,88,88,78,78,101,101
1144,101,80,101,80,101,101,80
1145,98,80,80,98,80,80,98
1146,97,80,97,80,80,97,97
1147,80,80,99,99,80,80,99
1148,80,80,80,80,98,98,80
1149,75,75,80,80,80,80,75
1150,100,80,100,100,100,80,80
1151,78,100,78,100,100,78,78
1152,89,101,89,86,86,86,86
1153,84,84,80,97,84,80,97
1154,69,69,87,69,87,87,69
1155,100,86,77,77,86,86,77
1156,80,78,80,78,100,100,80
1157,83,101,101,101,83,101,101
1158,100,80,100,100,80,80,80
1159,83,85,87,83,87,87,85
1160,80,101,86,86,80,80,101
1161,73,100,80,100,100,73,100
1162,100,77,77,100,77,77,100
1163,100,80,100,100,100,80,80
1164,76,76,76,76,101,76,101
1165,100,80,77,80,77,77,77
1166,97,97,97,97,77,97,77
1167,77,98,98,77,98,77,77
1168,80,80,80,97,80,80,97
1169,98,80,98,80,80,80,80
1170,80,98,77,80,98,98,98
1171,80,80,98,80,80,98,80
1172,77,77,43,43,77,43,77
1173,101,86,80,86,80,101,101
1174,80,88,88,100,80,88,100
1175,101,101,101,86,86,101,86
1176,101,89,89,101,101,101,101
1177,77,100,77,77,100,100,77
1178,77,77,77,77,98,98,98
1179,77,99,77,77,77,77,99
1180,98,77,73,98,98,98,98
1181,77,77,73,77,73,73,98
1182,77,77,77,98,98,77,98
1183,77,77,73,73,98,73,73
1184,79,98,79,79,79,79,98
1185,89,77,98,89,77,98,89
1186,77,98,77,77,98,98,77
1187,78,78,78,78,79,79,78
1188,90,73,90,90,77,73,94
1189,101,101,80,101,80,101,101
1190,77,101,77,101,101,86,86
1191,78,102,102,78,80,80,102
1192,97,80,97,80,97,80,80
1193,98,80,98,80,98,80,80
1194,78,80,80,98,98,98,80
1195,97,80,80,97,97,80,80
1196,96,96,80,96,80,96,96
1197,100,80,100,100,80,77,77
1198,78,64,88,64,64,64,78
1199,100,77,100,77,100,100,100
1200,54,80,80,76,80,76,54
1201,79,79,100,79,100,79,79
1202,100,100,77,100,100,100,77
1203,84,77,86,77,77,86,86
1204,46,89,80,77,80,46,89
1205,100,100,80,100,80,80,80
1206,77,77,97,77,97,77,97
1207,99,88,99,99,99,88,99
1208,78,88,88,99,80,80,78
1209,77,77,77,77,77,77,98
1210,88,88,99,99,87,88,99
1211,80,86,86,98,98,86,80
1212,80,80,86,80,97,86,80
1213,78,88,97,97,97,80,78
1214,80,80,80,80,80,80,80
1215,87,87,87,87,100,73,73
1216,86,101,101,101,101,101,101
1217,88,88,88,99,88,99,88
1218,99,99,99,77,77,77,77
1219,86,75,77,77,77,76,86
1220,99,80,80,99,80,80,99
1221,98,80,80,98,98,98,80
1222,97,97,73,97,73,73,73
1223,97,80,97,97,97,97,80
1224,98,80,80,80,98,98,98
1225,99,99,77,77,77,77,77
1226,80,80,101,101,101,80,101
1227,80,80,80,80,99,80,80
1228,99,73,73,99,73,73,99
1229,88,99,99,88,88,99,88
1230,77,98,98,98,77,98,98
1231,80,80,73,80,94,80,94
1232,79,95,79,79,95,95,79
1233,100,100,100,100,80,100,100
1234,77,77,102,102,77,102,102
1235,78,98,98,78,78,98,78
1236,101,101,80,101,101,101,101
1237,80,100,77,77,100,80,80
1238,100,100,100,80,100,100,80
1239,73,86,86,73,99,86,74
1240,75,100,87,100,100,87,87
1241,77,80,77,77,77,101,77
1242,95,95,77,77,95,95,77
1243,102,102,83,102,102,102,102
1244,73,101,101,101,73,101,101
1245,78,78,78,78,78,101,101
1246,77,77,99,77,77,99,99
1247,90,98,98,90,98,90,90
1248,88,98,88,88,88,98,88
1249,97,97,97,77,97,77,77
1250,99,73,99,73,99,99,99
1251,101,101,77,77,77,101,101
1252,101,101,101,101,80,80,101
1253,99,88,99,99,99,88,99
1254,77,77,77,77,101,101,101
1255,80,101,80,101,101,80,101
1256,101,101,101,101,101,80,80
1257,80,80,101,80,101,101,80
1258,86,77,86,86,86,77,101
1259,100,86,86,100,77,86,100
1260,99,80,80,80,80,80,80
1261,80,80,99,99,99,80,99
1262,100,86,100,86,100,86,100
1263,80,100,100,100,80,100,80
1264,100,100,80,100,100,100,80
1265,101,101,80,80,80,80,101
1266,80,80,80,80,77,77,77
1267,99,80,99,99,80,80,99
1268,80,80,80,80,96,96,80
1269,77,61,77,77,86,61,77
1270,77,77,77,97,77,77,97
1271,77,77,98,77,98,98,98
1272,80,98,77,80,80,98,98
1273,98,98,80,88,80,88,80
1274,97,87,87,88,97,97,97
1275,88,98,88,88,98,98,98
1276,80,100,100,100,80,100,100
1277,73,73,78,78,78,78,73
1278,101,101,101,101,101,80,101
1279,76,74,74,101,74,74,74
1280,78,78,101,78,78,101,101
1281,100,80,100,80,80,80,100
1282,80,80,80,80,100,80,80
1283,101,77,77,101,77,101,77
1284,85,100,100,80,80,100,100
1285,98,80,98,98,80,80,80
1286,84,77,77,86,77,77,86
1287,100,77,100,77,100,77,100
1288,77,77,77,100,100,77,77
1289,86,100,100,86,86,86,100
1290,80,86,98,80,86,86,80
1291,100,77,77,77,100,100,100
1292,101,76,76,81,81,81,81
1293,81,76,76,81,76,74,81
1294,79,102,79,102,79,102,79
1295,80,80,101,77,77,77,80
1296,77,80,100,80,80,77,100
1297,98,98,98,80,80,86,86
1298,57,84,84,84,84,84,57
1299,86,45,80,86,86,45,45
1300,80,101,80,101,86,101,80
1301,85,85,85,85,85,77,85
1302,77,101,101,101,101,77,101
1303,73,73,73,73,98,73,98
1304,100,100,73,73,100,78,73
1305,77,99,99,99,99,77,77
1306,98,80,80,98,98,80,80
1307,79,98,79,79,79,79,79
1308,77,98,80,98,80,77,98
1309,80,80,80,80,78,80,78
1310,80,80,80,49,80,80,80
1311,100,100,77,80,80,100,100
1312,77,100,80,100,80,77,100
1313,102,102,85,82,102,102,102
1314,88,73,74,74,73,73,74
1315,80,86,101,101,80,86,80
1316,101,80,101,101,101,101,101
1317,80,80,80,100,80,100,100
1318,79,79,100,100,79,79,79
1319,80,80,80,100,80,80,100
1320,80,100,80,80,100,80,100
1321,77,77,100,77,100,77,100
1322,97,97,97,97,97,77,77
1323,80,98,98,80,98,98,98
1324,88,88,80,88,88,88,88
1325,100,80,100,100,80,80,80
1326,80,100,80,80,80,100,80
1327,98,98,80,98,98,80,80
1328,100,100,100,80,100,80,100
1329,80,80,80,100,100,100,100
1330,80,98,80,80,98,98,80
1331,99,79,79,79,79,79,99
1332,80,80,80,97,80,80,97
1333,80,98,98,80,77,80,77
1334,80,80,80,80,80,80,100
1335,100,80,80,80,80,80,80
1336,77,77,100,76,100,81,76
1337,100,77,100,77,100,77,77
1338,100,100,100,100,100,80,80
1339,97,97,80,80,97,80,77
1340,86,86,86,99,86,86,86
1341,80,96,80,80,80,80,96
1342,80,80,100,100,100,100,100
1343,99,80,99,80,80,80,99
1344,97,97,97,97,80,80,97
1345,98,98,98,80,98,98,98
1346,80,80,80,96,80,80,80
1347,62,80,62,62,80,62,80
1348,80,80,94,80,80,94,94
1349,97,97,97,77,97,97,77
1350,80,53,80,53,80,80,53
1351,100,77,100,77,100,77,100
1352,80,80,80,80,80,80,80
1353,86,98,98,86,86,86,98
1354,80,96,96,96,96,80,96
1355,100,80,100,100,100,100,100
1356,100,77,100,77,100,77,100
1357,89,98,98,86,89,98,86
1358,100,73,73,73,100,100,100
1359,80,100,100,80,80,100,100
1360,77,98,98,77,98,98,98
1361,77,77,77,77,100,100,100
1362,73,100,100,73,100,100,100
1363,100,79,79,79,100,100,79
1364,100,73,100,100,73,73,73
1365,73,73,97,80,73,80,73
1366,98,79,79,79,80,98,80
1367,75,75,98,98,98,75,75
1368,80,98,98,80,98,80,98
1369,80,54,54,54,80,80,80
1370,98,80,98,98,80,98,88
1371,98,98,83,83,77,83,98
1372,98,73,73,98,73,98,98
1373,72,75,72,72,72,72,72
1374,77,77,84,77,77,77,77
1375,80,80,80,97,97,80,97
1376,101,77,101,101,101,101,101
1377,101,86,86,77,101,86,77
1378,101,101,79,79,101,79,101
1379,86,86,101,101,86,101,101
1380,80,80,80,80,80,80,101
1381,80,80,100,100,100,100,100
1382,80,80,80,80,80,80,101
1383,74,101,101,74,74,76,76
1384,80,80,80,80,80,80,101
1385,101,77,77,101,86,101,101
1386,101,87,101,101,101,101,87
1387,101,101,86,101,86,101,101
1388,80,80,80,80,101,80,101
1389,101,80,101,80,101,101,80
1390,101,78,78,78,101,78,101
1391,80,101,80,80,80,101,80
1392,80,101,80,80,80,101,80
1393,88,101,73,88,88,73,88
1394,101,101,101,101,86,101,86
1395,102,80,102,80,102,102,80
1396,100,80,80,100,80,80,80
1397,80,38,38,38,80,80,38
1398,80,80,80,100,80,100,100
1399,101,101,88,88,88,88,88
1400,80,99,80,99,99,80,86
1401,97,80,80,80,97,80,80
1402,80,97,80,97,97,97,80
1403,80,98,80,98,77,77,98
1404,91,91,91,91,77,91,91
1405,80,101,80,80,101,80,80
1406,99,99,86,80,86,86,80
1407,98,98,73,73,73,98,98
1408,77,77,99,99,99,99,77
1409,75,75,98,98,76,75,75
1410,97,80,80,97,80,97,80
1411,72,87,72,87,74,87,87
1412,76,75,75,75,75,76,99
1413,98,98,73,73,73,98,98
1414,99,99,73,99,99,73,99
1415,73,76,76,73,73,73,98
1416,73,73,98,98,98,73,98
1417,80,101,80,80,80,101,101
1418,97,80,97,80,80,80,80
1419,87,98,98,73,98,87,98
1420,101,101,77,101,77,101,77
1421,97,97,97,97,80,80,80
1422,82,88,82,82,97,97,97
1423,99,89,89,89,89,99,99
1424,86,98,98,86,98,86,98
1425,98,77,80,98,77,80,77
1426,80,100,100,100,77,100,77
1427,80,100,100,100,100,100,80
1428,101,101,77,101,77,77,101
1429,86,80,102,102,102,102,86
1430,80,80,80,101,101,101,80
1431,88,101,101,88,101,88,101
1432,102,102,102,102,102,102,102
1433,73,73,80,73,80,101,80
1434,102,86,86,86,102,86,102
1435,99,77,77,99,77,77,77
1436,97,97,97,86,86,80,97
1437,77,77,77,98,98,98,77
1438,99,80,80,80,99,99,99
1439,78,78,98,98,80,78,78
1440,98,80,98,80,80,98,80
1441,99,86,80,86,80,99,86
1442,99,99,99,80,99,80,99
1443,80,98,80,80,98,80,98
1444,77,76,76,85,85,69,85
1445,98,80,80,80,80,80,80
1446,77,77,99,77,99,77,77
1447,80,97,97,80,80,80,80
1448,100,100,100,100,80,80,100
1449,100,80,100,100,80,80,80
1450,51,51,86,51,86,51,51
1451,88,88,44,88,44,44,44
1452,47,77,77,77,77,77,47
1453,78,80,80,78,78,80,78
1454,51,51,51,51,51,90,51
1455,90,90,90,90,90,90,90
1456,77,58,77,80,80,77,77
1457,80,80,100,80,80,80,77
1458,77,84,41,84,84,41,84
1459,84,100,100,84,100,100,84
1460,77,100,77,100,77,80,77
1461,39,77,77,39,77,77,77
1462,78,100,80,100,86,78,86
1463,77,77,77,101,77,77,101
1464,99,80,80,80,99,99,99
1465,99,77,77,99,77,77,80
1466,80,99,99,80,80,80,99
1467,97,97,97,97,80,97,97
1468,99,80,99,99,80,80,80
1469,99,99,76,99,99,99,76
1470,75,75,99,75,76,99,75
1471,88,88,99,88,88,99,88
1472,87,77,77,100,100,77,100
1473,43,80,43,76,76,43,80
1474,98,86,98,98,86,98,77
1475,77,77,77,80,97,77,80
1476,52,82,52,52,52,82,82
1477,101,101,88,101,83,101,83
1478,73,78,80,80,73,80,73
1479,99,77,77,99,77,77,99
1480,77,77,74,74,77,78,76
1481,80,80,80,98,80,80,98
1482,100,79,100,100,100,79,100
1483,86,102,86,86,73,86,102
1484,77,98,98,73,77,77,73
1485,86,80,98,80,80,86,80
1486,99,80,99,99,80,80,99
1487,77,86,86,86,86,77,86
1488,80,80,80,97,97,97,97
1489,77,98,77,98,77,98,77
1490,97,77,77,97,97,77,97
1491,99,80,88,80,99,73,80
1492,98,77,77,98,77,98,98
1493,86,100,100,100,86,100,86
1494,77,100,100,77,77,77,77
1495,80,80,100,100,80,80,100
1496,77,78,78,100,77,78,100
1497,79,100,100,100,79,100,100
1498,101,101,77,101,77,77,101
1499,77,98,98,77,98,77,98
1500,77,100,100,100,100,100,77
1501,89,89,89,89,89,101,89
1502,86,86,98,86,86,77,86
1503,99,99,76,76,74,99,74
1504,77,100,77,77,77,100,77
1505,78,78,78,100,100,80,100
1506,80,100,80,100,100,100,80
1507,77,77,77,77,77,77,77
1508,99,99,80,80,88,80,80
1509,98,77,98,98,98,77,98
1510,100,78,78,100,78,100,78
1511,77,77,77,77,77,101,77
1512,80,100,100,80,80,100,100
1513,101,77,77,77,77,101,101
1514,80,101,80,101,80,80,80
1515,99,74,86,74,99,99,99
1516,98,98,80,80,80,80,98
1517,100,80,80,80,100,100,100
1518,80,80,80,80,99,99,80
1519,99,80,80,99,80,78,80
1520,83,99,99,83,83,83,99
1521,77,77,97,77,77,77,97
1522,88,98,88,98,88,98,98
1523,74,73,73,74,74,74,73
1524,100,100,80,100,100,100,80
1525,86,77,102,86,102,77,77
1526,80,88,80,86,80,80,88
1527,102,102,102,77,77,77,102
1528,101,101,101,80,80,80,80
1529,100,100,89,100,100,100,100
1530,99,99,99,99,80,80,99
1531,99,99,99,99,74,74,99
1532,98,98,80,98,80,80,80
1533,97,80,97,97,80,80,80
1534,101,78,77,101,78,101,101
1535,80,80,80,80,98,98,80
1536,80,80,100,100,80,100,100
1537,101,77,101,101,101,77,101
1538,101,80,80,80,101,101,80
1539,80,97,80,97,97,97,80
1540,76,99,76,76,99,74,74
1541,98,98,80,80,98,98,98
1542,33,80,33,80,33,80,80
1543,100,80,80,100,100,80,80
1544,77,99,77,99,99,77,77
1545,80,99,99,99,99,99,99
1546,92,92,80,80,80,80,92
1547,79,99,79,79,79,79,99
1548,88,73,73,88,73,88,73
1549,99,88,99,99,99,99,99
1550,77,77,77,77,77,99,77
1551,98,98,98,98,98,80,98
1552,73,73,73,99,99,73,99
1553,88,88,85,85,88,85,99
1554,98,98,98,98,98,80,98
1555,97,76,97,97,74,76,76
1556,73,88,80,88,99,73,99
1557,80,80,77,77,77,100,77
1558,80,80,100,80,80,80,80
1559,88,73,88,80,73,88,88
1560,85,85,78,78,78,85,85
1561,79,79,98,80,98,98,80
1562,97,97,97,79,79,79,79
1563,98,98,98,86,86,86,98
1564,95,80,80,80,95,80,80
1565,96,80,80,80,96,96,96
1566,80,80,80,47,80,47,80
1567,96,77,77,77,96,77,96
1568,77,77,77,96,96,96,77
1569,91,77,77,77,91,91,77
1570,96,96,77,96,77,77,77
1571,80,80,80,77,80,77,77
1572,86,80,80,80,80,86,80
1573,83,72,83,83,72,83,72
1574,99,89,89,89,99,89,99
1575,80,80,94,94,80,80,94
1576,91,91,91,81,91,91,81
1577,60,80,60,60,60,80,80
1578,71,80,80,71,80,80,71
1579,92,92,92,88,88,88,88
1580,37,37,86,86,37,86,37
1581,85,54,54,54,85,85,54
1582,82,82,51,82,51,82,51
1583,90,90,80,90,80,80,90
1584,50,80,80,50,50,50,50
1585,79,79,94,94,79,94,79
1586,80,73,80,78,78,80,80
1587,90,90,62,62,62,90,90
1588,101,77,80,80,101,77,101
1589,77,101,77,101,101,101,77
1590,101,101,80,101,80,80,101
1591,80,80,102,102,102,80,102
1592,102,102,102,102,80,80,80
1593,77,77,100,100,100,77,77
1594,102,79,102,79,79,102,102
1595,73,73,88,100,100,88,88
1596,88,99,88,88,73,99,73
1597,73,73,73,80,96,80,73
1598,88,101,78,88,78,101,78
1599,80,80,100,100,80,100,80
1600,101,77,77,77,101,77,77
1601,101,88,88,101,88,101,101
1602,80,80,80,102,80,80,102
1603,100,80,100,100,80,100,80
1604,52,52,52,88,52,52,82
1605,101,77,101,77,101,77,101
1606,78,78,78,78,101,101,101
1607,80,80,102,80,102,80,80
1608,74,80,74,80,80,101,76
1609,77,101,77,101,101,101,101
1610,101,78,86,78,101,86,78
1611,101,77,77,77,101,77,77
1612,102,86,86,86,86,102,102
1613,80,73,102,80,73,80,102
1614,80,80,77,77,80,80,62
1615,74,81,81,81,101,81,81
1616,99,99,99,99,80,80,80
1617,86,86,86,86,86,86,86
1618,94,78,94,73,94,73,78
1619,100,100,100,80,100,100,80
1620,101,77,77,77,77,101,101
1621,100,100,88,88,88,100,100
1622,77,77,97,77,97,77,97
1623,80,100,80,80,100,80,100
1624,88,88,88,88,102,88,102
1625,83,88,101,88,88,88,83
1626,77,100,80,100,100,100,80
1627,100,100,100,77,100,80,80
1628,98,98,98,98,80,80,80
1629,79,79,79,79,79,99,79
1630,100,100,80,80,100,100,100
1631,77,97,77,77,80,77,97
1632,100,100,100,89,89,100,100
1633,80,80,77,100,80,80,80
1634,100,100,80,80,100,100,100
1635,90,90,80,90,90,80,80
1636,80,80,100,80,100,100,100
1637,80,80,80,80,80,100,100
1638,78,100,80,78,100,80,78
1639,80,80,80,100,100,100,100
1640,100,80,80,100,80,80,80
1641,100,79,79,100,79,79,79
1642,100,100,100,80,100,80,80
1643,80,101,80,80,101,80,101
1644,77,101,77,77,101,101,101
1645,102,102,102,102,80,102,102
1646,80,73,80,73,80,102,73
1647,77,77,80,102,80,80,102
1648,102,102,80,80,80,80,80
1649,102,77,77,79,77,79,79
1650,102,102,102,80,80,102,102
1651,88,80,88,88,80,80,102
1652,86,86,101,86,86,101,86
1653,100,80,80,100,100,100,80
1654,77,102,102,77,102,102,77
1655,77,98,86,98,77,77,98
1656,77,86,86,86,86,77,102
1657,80,73,73,100,73,100,80
1658,100,80,80,100,80,100,100
1659,77,100,100,100,100,100,100
1660,80,80,80,80,100,80,80
1661,80,80,80,98,98,98,98
1662,101,80,101,101,101,86,101
1663,80,80,80,101,89,101,89
1664,101,77,77,77,101,101,77
1665,101,101,101,101,101,80,101
1666,101,101,101,101,101,101,101
1667,101,101,80,101,80,80,80
1668,101,77,77,77,77,101,101
1669,80,78,85,85,78,101,78
1670,77,88,88,102,88,102,77
1671,102,80,80,80,102,80,102
1672,80,80,97,97,80,80,97
1673,99,99,88,88,99,99,73
1674,80,80,80,66,66,66,66
1675,80,100,80,80,80,80,80
1676,80,80,80,80,80,100,100
1677,80,80,100,100,100,80,100
1678,102,80,80,80,102,80,102
1679,88,102,88,86,86,88,86
1680,80,102,80,102,102,86,80
1681,98,98,77,98,98,98,77
1682,100,100,100,100,80,100,100
